adoption_id,customer_id,feature_id,date_id,adoption_date,activation_date,activation_lag_days,acquisition_channel,is_activated,days_to_first_transaction
ADO008526,CUST01318,FEAT007,20230302,2023-03-02,2023-03-05,3,Push Notification,1,22.0
ADO008527,CUST03041,FEAT008,20221017,2022-10-17,2022-11-03,17,Email,0,
ADO008528,CUST03937,FEAT002,20220607,2022-06-07,2022-06-07,0,Email,1,38.0
ADO008529,CUST00848,FEAT003,20220528,2022-05-28,2022-06-05,8,Push Notification,1,55.0
ADO008530,CUST01135,FEAT004,20230119,2023-01-19,2023-02-18,30,In-App Banner,0,57.0
ADO008531,CUST02632,FEAT002,20220125,2022-01-25,2022-02-15,21,In-App Banner,1,32.0
ADO008532,CUST00474,FEAT003,20221217,2022-12-17,2022-12-26,9,In-App Banner,1,30.0
ADO008533,CUST04833,FEAT007,20220202,2022-02-02,2022-02-18,16,Push Notification,1,44.0
ADO008534,CUST00299,FEAT002,20230801,2023-08-01,2023-08-19,18,Push Notification,1,45.0
ADO008535,CUST04064,FEAT003,20230216,2023-02-16,2023-03-08,20,Push Notification,1,27.0
ADO008536,CUST03754,FEAT003,20220831,2022-08-31,2022-09-16,16,Push Notification,1,46.0
ADO008537,CUST01107,FEAT008,20221114,2022-11-14,2022-11-26,12,In-App Banner,1,
ADO008538,CUST00798,FEAT005,20230206,2023-02-06,2023-02-12,6,Referral,1,5.0
ADO008539,CUST00109,FEAT004,20220727,2022-07-27,2022-08-21,25,Push Notification,1,4.0
ADO008540,CUST02311,FEAT001,20220912,2022-09-12,2022-09-28,16,Organic,1,21.0
ADO008541,CUST01801,FEAT002,20220302,2022-03-02,2022-03-02,0,Referral,1,15.0
ADO008542,CUST00246,FEAT001,20230818,2023-08-18,2023-08-20,2,Push Notification,1,58.0
ADO008543,CUST02385,FEAT008,20220817,2022-08-17,2022-08-27,10,Push Notification,1,29.0
ADO008544,CUST01290,FEAT003,20221111,2022-11-11,2022-11-30,19,Referral,1,
ADO008545,CUST01852,FEAT007,20220119,2022-01-19,2022-02-03,15,Referral,1,50.0
ADO008546,CUST02278,FEAT003,20220419,2022-04-19,2022-05-03,14,Referral,1,28.0
ADO008547,CUST04640,FEAT005,20230227,2023-02-27,2023-03-09,10,Referral,1,
ADO008548,CUST03386,FEAT003,20230201,2023-02-01,2023-02-05,4,Referral,1,22.0
ADO008549,CUST04195,FEAT004,20230524,2023-05-24,2023-06-15,22,In-App Banner,1,
ADO008550,CUST02943,FEAT004,20220413,2022-04-13,2022-04-29,16,Push Notification,0,24.0
ADO008551,CUST03094,FEAT002,20220610,2022-06-10,2022-06-14,4,In-App Banner,1,4.0
ADO008552,CUST03706,FEAT003,20221202,2022-12-02,2022-12-22,20,Push Notification,1,48.0
ADO008553,CUST03312,FEAT005,20220227,2022-02-27,2022-02-27,0,Push Notification,1,19.0
ADO008554,CUST01044,FEAT003,20220913,2022-09-13,2022-09-14,1,Email,1,55.0
ADO008555,CUST01063,FEAT007,20220818,2022-08-18,2022-09-15,28,Referral,0,59.0
ADO008556,CUST02351,FEAT004,20220209,2022-02-09,2022-02-20,11,Email,0,24.0
ADO008557,CUST03835,FEAT001,20230408,2023-04-08,2023-05-05,27,In-App Banner,1,21.0
ADO008558,CUST01512,FEAT003,20230104,2023-01-04,2023-01-06,2,In-App Banner,1,9.0
ADO008559,CUST03023,FEAT008,20230616,2023-06-16,2023-07-04,18,In-App Banner,1,1.0
ADO008560,CUST00357,FEAT002,20220926,2022-09-26,2022-09-29,3,In-App Banner,1,
ADO008561,CUST00099,FEAT003,20221211,2022-12-11,2022-12-13,2,In-App Banner,1,59.0
ADO008562,CUST03382,FEAT005,20230217,2023-02-17,2023-03-02,13,Push Notification,1,
ADO008563,CUST00941,FEAT001,20220704,2022-07-04,2022-07-10,6,Push Notification,0,
ADO008564,CUST04745,FEAT001,20220511,2022-05-11,2022-05-26,15,Organic,1,28.0
ADO008565,CUST04319,FEAT001,20230721,2023-07-21,2023-07-30,9,Push Notification,1,
ADO008566,CUST02257,FEAT008,20230513,2023-05-13,2023-06-02,20,Email,1,23.0
ADO008567,CUST00276,FEAT003,20230821,2023-08-21,2023-09-07,17,Push Notification,0,50.0
ADO008568,CUST03127,FEAT002,20220718,2022-07-18,2022-07-31,13,Push Notification,1,20.0
ADO008569,CUST00680,FEAT004,20221201,2022-12-01,2022-12-05,4,Email,1,59.0
ADO008570,CUST03881,FEAT002,20230205,2023-02-05,2023-02-24,19,Push Notification,1,1.0
ADO008571,CUST02646,FEAT004,20230719,2023-07-19,2023-08-13,25,Email,1,51.0
ADO008572,CUST02481,FEAT001,20221107,2022-11-07,2022-11-11,4,In-App Banner,1,17.0
ADO008573,CUST00122,FEAT008,20220529,2022-05-29,2022-06-03,5,Push Notification,1,32.0
ADO008574,CUST04550,FEAT005,20220602,2022-06-02,2022-06-10,8,Email,1,39.0
ADO008575,CUST01568,FEAT006,20220314,2022-03-14,2022-03-21,7,Push Notification,1,3.0
ADO008576,CUST03785,FEAT003,20220320,2022-03-20,2022-03-29,9,Push Notification,1,8.0
ADO008577,CUST03007,FEAT003,20220212,2022-02-12,2022-02-19,7,In-App Banner,1,
ADO008578,CUST00901,FEAT001,20230630,2023-06-30,2023-07-01,1,Organic,1,38.0
ADO008579,CUST01250,FEAT005,20230125,2023-01-25,2023-02-15,21,In-App Banner,1,51.0
ADO008580,CUST03119,FEAT003,20220505,2022-05-05,2022-06-03,29,Push Notification,1,17.0
ADO008581,CUST02160,FEAT003,20220505,2022-05-05,2022-05-24,19,In-App Banner,1,29.0
ADO008582,CUST04701,FEAT003,20230223,2023-02-23,2023-02-23,0,Organic,1,36.0
ADO008583,CUST03140,FEAT001,20220329,2022-03-29,2022-03-29,0,In-App Banner,1,31.0
ADO008584,CUST02161,FEAT007,20230411,2023-04-11,2023-05-10,29,Referral,1,45.0
ADO008585,CUST00758,FEAT002,20230529,2023-05-29,2023-06-16,18,Push Notification,0,51.0
ADO008586,CUST00836,FEAT003,20230818,2023-08-18,2023-09-12,25,In-App Banner,1,48.0
ADO008587,CUST01026,FEAT002,20221119,2022-11-19,2022-12-16,27,Email,1,29.0
ADO008588,CUST03100,FEAT006,20220527,2022-05-27,2022-06-24,28,Organic,1,13.0
ADO008589,CUST03983,FEAT004,20230224,2023-02-24,2023-03-13,17,Email,0,
ADO008590,CUST04524,FEAT003,20220805,2022-08-05,2022-08-14,9,In-App Banner,0,19.0
ADO008591,CUST00520,FEAT006,20220216,2022-02-16,2022-02-23,7,Push Notification,1,53.0
ADO008592,CUST00644,FEAT003,20221015,2022-10-15,2022-10-17,2,Organic,1,60.0
ADO008593,CUST00572,FEAT001,20230613,2023-06-13,2023-06-16,3,Referral,1,37.0
ADO008594,CUST04607,FEAT003,20220417,2022-04-17,2022-04-26,9,In-App Banner,1,36.0
ADO008595,CUST02801,FEAT004,20220329,2022-03-29,2022-04-20,22,Organic,0,50.0
ADO008596,CUST01897,FEAT001,20220610,2022-06-10,2022-06-20,10,Organic,1,30.0
ADO008597,CUST00949,FEAT002,20230401,2023-04-01,2023-04-28,27,Referral,1,6.0
ADO008598,CUST04811,FEAT002,20220103,2022-01-03,2022-01-12,9,Push Notification,1,
ADO008599,CUST02555,FEAT003,20230407,2023-04-07,2023-04-08,1,Push Notification,1,14.0
ADO008600,CUST04116,FEAT008,20230105,2023-01-05,2023-01-18,13,In-App Banner,1,22.0
ADO008601,CUST00012,FEAT001,20230810,2023-08-10,2023-09-02,23,Email,1,39.0
ADO008602,CUST02252,FEAT008,20220218,2022-02-18,2022-03-15,25,Push Notification,1,
ADO008603,CUST03166,FEAT005,20230410,2023-04-10,2023-04-13,3,In-App Banner,1,24.0
ADO008604,CUST02425,FEAT005,20230531,2023-05-31,2023-06-14,14,Email,1,53.0
ADO008605,CUST04314,FEAT006,20220806,2022-08-06,2022-08-08,2,In-App Banner,1,27.0
ADO008606,CUST00179,FEAT005,20220722,2022-07-22,2022-07-25,3,In-App Banner,0,41.0
ADO008607,CUST02898,FEAT003,20230204,2023-02-04,2023-02-12,8,Email,1,39.0
ADO008608,CUST02579,FEAT003,20230501,2023-05-01,2023-05-05,4,Push Notification,0,50.0
ADO008609,CUST03750,FEAT001,20221202,2022-12-02,2022-12-23,21,Referral,0,13.0
ADO008610,CUST03870,FEAT002,20221003,2022-10-03,2022-10-28,25,Email,0,48.0
ADO008611,CUST00448,FEAT007,20230411,2023-04-11,2023-05-04,23,Organic,0,55.0
ADO008612,CUST00224,FEAT004,20220816,2022-08-16,2022-08-22,6,Organic,1,22.0
ADO008613,CUST02116,FEAT007,20230818,2023-08-18,2023-09-06,19,Referral,1,5.0
ADO008614,CUST04303,FEAT002,20230406,2023-04-06,2023-04-06,0,Push Notification,1,43.0
ADO008615,CUST04951,FEAT005,20220824,2022-08-24,2022-08-31,7,Push Notification,1,42.0
ADO008616,CUST04985,FEAT002,20220420,2022-04-20,2022-05-12,22,Email,1,30.0
ADO008617,CUST03221,FEAT001,20221023,2022-10-23,2022-10-25,2,In-App Banner,1,9.0
ADO008618,CUST01523,FEAT003,20230219,2023-02-19,2023-03-21,30,Organic,1,
ADO008619,CUST02462,FEAT005,20220314,2022-03-14,2022-03-14,0,Email,1,39.0
ADO008620,CUST00139,FEAT002,20220818,2022-08-18,2022-08-23,5,Referral,0,27.0
ADO008621,CUST03694,FEAT004,20221226,2022-12-26,2023-01-02,7,In-App Banner,1,
ADO008622,CUST00536,FEAT005,20230724,2023-07-24,2023-07-25,1,In-App Banner,1,40.0
ADO008623,CUST04006,FEAT003,20230211,2023-02-11,2023-02-18,7,Push Notification,1,56.0
ADO008624,CUST00718,FEAT001,20220207,2022-02-07,2022-02-09,2,Referral,1,
ADO008625,CUST00220,FEAT003,20230701,2023-07-01,2023-07-20,19,Email,1,25.0
ADO008626,CUST03327,FEAT002,20221207,2022-12-07,2022-12-16,9,Email,1,22.0
ADO008627,CUST03335,FEAT005,20220407,2022-04-07,2022-04-12,5,In-App Banner,1,24.0
ADO008628,CUST02639,FEAT002,20220820,2022-08-20,2022-09-01,12,Email,0,25.0
ADO008629,CUST03183,FEAT003,20221023,2022-10-23,2022-10-23,0,In-App Banner,1,36.0
ADO008630,CUST00504,FEAT001,20221015,2022-10-15,2022-10-29,14,Push Notification,1,
ADO008631,CUST03277,FEAT001,20230421,2023-04-21,2023-05-10,19,Push Notification,1,13.0
ADO008632,CUST02461,FEAT001,20230729,2023-07-29,2023-08-10,12,In-App Banner,0,59.0
ADO008633,CUST04841,FEAT002,20221006,2022-10-06,2022-10-22,16,Email,1,41.0
ADO008634,CUST02068,FEAT006,20230614,2023-06-14,2023-06-16,2,In-App Banner,1,59.0
ADO008635,CUST00100,FEAT002,20220910,2022-09-10,2022-09-22,12,Referral,1,21.0
ADO008636,CUST00873,FEAT006,20220126,2022-01-26,2022-01-27,1,Email,1,19.0
ADO008637,CUST03736,FEAT004,20230425,2023-04-25,2023-04-25,0,Push Notification,1,21.0
ADO008638,CUST00589,FEAT002,20230401,2023-04-01,2023-04-16,15,Referral,0,55.0
ADO008639,CUST04704,FEAT003,20221114,2022-11-14,2022-12-03,19,Email,1,50.0
ADO008640,CUST01617,FEAT002,20220726,2022-07-26,2022-08-21,26,Email,1,44.0
ADO008641,CUST00303,FEAT006,20230331,2023-03-31,2023-04-16,16,Referral,1,43.0
ADO008642,CUST00907,FEAT005,20220317,2022-03-17,2022-03-31,14,Push Notification,1,57.0
ADO008643,CUST04701,FEAT001,20230310,2023-03-10,2023-04-05,26,In-App Banner,1,55.0
ADO008644,CUST00300,FEAT004,20221012,2022-10-12,2022-10-31,19,Referral,1,19.0
ADO008645,CUST01395,FEAT002,20220406,2022-04-06,2022-04-14,8,In-App Banner,1,
ADO008646,CUST02348,FEAT002,20221028,2022-10-28,2022-10-30,2,In-App Banner,1,50.0
ADO008647,CUST02922,FEAT003,20221209,2022-12-09,2023-01-05,27,Email,1,
ADO008648,CUST03668,FEAT002,20221014,2022-10-14,2022-10-21,7,Push Notification,0,2.0
ADO008649,CUST01904,FEAT007,20220827,2022-08-27,2022-09-17,21,Email,1,43.0
ADO008650,CUST04252,FEAT005,20221107,2022-11-07,2022-11-28,21,In-App Banner,1,56.0
ADO008651,CUST02806,FEAT006,20230119,2023-01-19,2023-02-18,30,Email,1,10.0
ADO008652,CUST01326,FEAT005,20220823,2022-08-23,2022-09-10,18,Email,1,52.0
ADO008653,CUST00893,FEAT008,20230507,2023-05-07,2023-05-31,24,In-App Banner,1,4.0
ADO008654,CUST01919,FEAT006,20230104,2023-01-04,2023-01-11,7,Referral,0,35.0
ADO008655,CUST00454,FEAT004,20221115,2022-11-15,2022-12-04,19,Push Notification,0,48.0
ADO008656,CUST04781,FEAT004,20220704,2022-07-04,2022-07-16,12,Email,1,39.0
ADO008657,CUST01757,FEAT004,20230131,2023-01-31,2023-02-22,22,Referral,1,33.0
ADO008658,CUST00915,FEAT007,20230505,2023-05-05,2023-05-25,20,Email,1,4.0
ADO008659,CUST03739,FEAT004,20220830,2022-08-30,2022-09-02,3,Email,1,
ADO008660,CUST03723,FEAT001,20220810,2022-08-10,2022-09-09,30,In-App Banner,1,1.0
ADO008661,CUST04653,FEAT005,20221107,2022-11-07,2022-12-01,24,Referral,1,33.0
ADO008662,CUST02237,FEAT002,20230603,2023-06-03,2023-06-18,15,In-App Banner,1,29.0
ADO008663,CUST04589,FEAT004,20221224,2022-12-24,2023-01-20,27,Email,1,29.0
ADO008664,CUST03082,FEAT001,20221204,2022-12-04,2022-12-25,21,In-App Banner,1,50.0
ADO008665,CUST01996,FEAT004,20220607,2022-06-07,2022-07-04,27,In-App Banner,1,11.0
ADO008666,CUST03179,FEAT003,20230721,2023-07-21,2023-08-04,14,Push Notification,0,
ADO008667,CUST00758,FEAT001,20220925,2022-09-25,2022-10-17,22,Referral,0,4.0
ADO008668,CUST00641,FEAT007,20220905,2022-09-05,2022-09-13,8,In-App Banner,0,17.0
ADO008669,CUST04723,FEAT001,20220725,2022-07-25,2022-08-19,25,Email,1,5.0
ADO008670,CUST01019,FEAT008,20230509,2023-05-09,2023-06-07,29,Push Notification,1,52.0
ADO008671,CUST03200,FEAT002,20230327,2023-03-27,2023-04-25,29,Organic,1,31.0
ADO008672,CUST03527,FEAT002,20220107,2022-01-07,2022-01-18,11,Push Notification,1,13.0
ADO008673,CUST02981,FEAT004,20230727,2023-07-27,2023-08-16,20,In-App Banner,1,1.0
ADO008674,CUST01876,FEAT001,20221124,2022-11-24,2022-12-08,14,Referral,1,8.0
ADO008675,CUST01027,FEAT001,20220502,2022-05-02,2022-05-30,28,Referral,1,17.0
ADO008676,CUST00995,FEAT001,20230202,2023-02-02,2023-02-06,4,In-App Banner,1,59.0
ADO008677,CUST02778,FEAT001,20220126,2022-01-26,2022-02-07,12,In-App Banner,1,33.0
ADO008678,CUST01540,FEAT004,20230115,2023-01-15,2023-02-08,24,Email,1,6.0
ADO008679,CUST02155,FEAT005,20230207,2023-02-07,2023-02-16,9,In-App Banner,1,39.0
ADO008680,CUST01710,FEAT003,20230702,2023-07-02,2023-07-24,22,Email,1,16.0
ADO008681,CUST04883,FEAT003,20230404,2023-04-04,2023-04-04,0,Email,1,54.0
ADO008682,CUST00833,FEAT003,20221031,2022-10-31,2022-11-21,21,Push Notification,1,24.0
ADO008683,CUST02685,FEAT003,20230105,2023-01-05,2023-01-20,15,Email,1,41.0
ADO008684,CUST00041,FEAT001,20220825,2022-08-25,2022-09-13,19,Referral,1,15.0
ADO008685,CUST01945,FEAT001,20220914,2022-09-14,2022-10-05,21,Push Notification,1,
ADO008686,CUST03895,FEAT001,20220412,2022-04-12,2022-05-05,23,Referral,1,39.0
ADO008687,CUST03237,FEAT002,20230212,2023-02-12,2023-03-14,30,Push Notification,1,58.0
ADO008688,CUST04778,FEAT001,20220604,2022-06-04,2022-06-15,11,Email,1,29.0
ADO008689,CUST02640,FEAT003,20220510,2022-05-10,2022-05-29,19,Push Notification,1,52.0
ADO008690,CUST00449,FEAT001,20221204,2022-12-04,2022-12-04,0,Referral,1,13.0
ADO008691,CUST01423,FEAT001,20230203,2023-02-03,2023-02-04,1,Referral,1,41.0
ADO008692,CUST00059,FEAT002,20220219,2022-02-19,2022-03-12,21,Push Notification,1,58.0
ADO008693,CUST00658,FEAT004,20220424,2022-04-24,2022-05-15,21,Email,1,31.0
ADO008694,CUST00682,FEAT007,20221201,2022-12-01,2022-12-14,13,Referral,1,3.0
ADO008695,CUST00605,FEAT008,20230302,2023-03-02,2023-03-04,2,Push Notification,1,40.0
ADO008696,CUST04796,FEAT001,20230416,2023-04-16,2023-04-22,6,Push Notification,1,
ADO008697,CUST04603,FEAT005,20220922,2022-09-22,2022-10-17,25,Email,0,16.0
ADO008698,CUST02068,FEAT001,20230611,2023-06-11,2023-06-13,2,In-App Banner,1,43.0
ADO008699,CUST01142,FEAT002,20220331,2022-03-31,2022-04-27,27,In-App Banner,0,55.0
ADO008700,CUST01893,FEAT003,20220102,2022-01-02,2022-01-03,1,In-App Banner,1,60.0
ADO008701,CUST04556,FEAT004,20230609,2023-06-09,2023-06-13,4,Push Notification,1,42.0
ADO008702,CUST04349,FEAT006,20221107,2022-11-07,2022-11-28,21,Referral,1,26.0
ADO008703,CUST04694,FEAT005,20220222,2022-02-22,2022-03-18,24,Push Notification,1,2.0
ADO008704,CUST04594,FEAT001,20230219,2023-02-19,2023-03-06,15,Organic,1,47.0
ADO008705,CUST01048,FEAT005,20220721,2022-07-21,2022-08-11,21,Organic,1,22.0
ADO008706,CUST00603,FEAT002,20220304,2022-03-04,2022-03-12,8,Email,1,54.0
ADO008707,CUST04336,FEAT002,20220508,2022-05-08,2022-05-23,15,Email,1,37.0
ADO008708,CUST03820,FEAT005,20220908,2022-09-08,2022-09-28,20,Referral,1,30.0
ADO008709,CUST03381,FEAT001,20230107,2023-01-07,2023-01-17,10,Referral,0,51.0
ADO008710,CUST03433,FEAT002,20220313,2022-03-13,2022-04-01,19,In-App Banner,1,4.0
ADO008711,CUST01135,FEAT002,20220510,2022-05-10,2022-05-12,2,Email,1,3.0
ADO008712,CUST04345,FEAT002,20230715,2023-07-15,2023-07-19,4,In-App Banner,1,2.0
ADO008713,CUST00172,FEAT003,20230225,2023-02-25,2023-03-03,6,Organic,0,56.0
ADO008714,CUST00669,FEAT001,20230623,2023-06-23,2023-07-16,23,Referral,0,60.0
ADO008715,CUST03258,FEAT005,20221022,2022-10-22,2022-10-25,3,In-App Banner,1,29.0
ADO008716,CUST03938,FEAT003,20230129,2023-01-29,2023-01-31,2,Email,1,42.0
ADO008717,CUST00239,FEAT001,20220609,2022-06-09,2022-06-15,6,In-App Banner,1,20.0
ADO008718,CUST02145,FEAT005,20220430,2022-04-30,2022-05-22,22,In-App Banner,1,6.0
ADO008719,CUST03575,FEAT007,20220902,2022-09-02,2022-09-15,13,Email,1,27.0
ADO008720,CUST01551,FEAT001,20221121,2022-11-21,2022-12-20,29,Email,1,5.0
ADO008721,CUST04993,FEAT003,20220309,2022-03-09,2022-03-22,13,Push Notification,1,31.0
ADO008722,CUST03789,FEAT001,20230321,2023-03-21,2023-03-29,8,Email,1,36.0
ADO008723,CUST00123,FEAT002,20220907,2022-09-07,2022-09-11,4,In-App Banner,0,49.0
ADO008724,CUST04731,FEAT002,20220311,2022-03-11,2022-04-02,22,In-App Banner,0,32.0
ADO008725,CUST01869,FEAT008,20220703,2022-07-03,2022-07-13,10,Organic,0,8.0
ADO008726,CUST04372,FEAT006,20220602,2022-06-02,2022-06-30,28,Push Notification,1,36.0
ADO008727,CUST01433,FEAT002,20230125,2023-01-25,2023-02-22,28,Push Notification,1,6.0
ADO008728,CUST04936,FEAT005,20220904,2022-09-04,2022-09-18,14,Referral,1,18.0
ADO008729,CUST02131,FEAT001,20230805,2023-08-05,2023-08-15,10,Email,1,9.0
ADO008730,CUST01356,FEAT002,20220710,2022-07-10,2022-07-20,10,Email,0,58.0
ADO008731,CUST03396,FEAT001,20220921,2022-09-21,2022-09-29,8,Push Notification,0,6.0
ADO008732,CUST02469,FEAT002,20230617,2023-06-17,2023-06-25,8,Email,1,
ADO008733,CUST03517,FEAT007,20230710,2023-07-10,2023-07-23,13,Email,1,17.0
ADO008734,CUST04156,FEAT002,20220426,2022-04-26,2022-05-23,27,Push Notification,1,17.0
ADO008735,CUST00952,FEAT008,20220318,2022-03-18,2022-03-27,9,Push Notification,1,
ADO008736,CUST01824,FEAT001,20220815,2022-08-15,2022-08-16,1,In-App Banner,1,26.0
ADO008737,CUST03491,FEAT004,20220921,2022-09-21,2022-09-21,0,Referral,1,
ADO008738,CUST04957,FEAT001,20230617,2023-06-17,2023-06-17,0,Push Notification,0,
ADO008739,CUST04604,FEAT004,20230527,2023-05-27,2023-06-11,15,Referral,1,21.0
ADO008740,CUST00698,FEAT008,20221208,2022-12-08,2022-12-18,10,In-App Banner,1,13.0
ADO008741,CUST02849,FEAT006,20220227,2022-02-27,2022-03-23,24,In-App Banner,1,20.0
ADO008742,CUST03184,FEAT002,20220620,2022-06-20,2022-07-14,24,In-App Banner,1,2.0
ADO008743,CUST03945,FEAT002,20230628,2023-06-28,2023-07-13,15,In-App Banner,1,6.0
ADO008744,CUST00428,FEAT007,20220625,2022-06-25,2022-07-24,29,Organic,1,
ADO008745,CUST04728,FEAT005,20220411,2022-04-11,2022-05-03,22,In-App Banner,1,6.0
ADO008746,CUST01245,FEAT005,20220117,2022-01-17,2022-02-08,22,Organic,1,48.0
ADO008747,CUST03197,FEAT003,20220830,2022-08-30,2022-09-13,14,Email,0,
ADO008748,CUST00953,FEAT002,20230227,2023-02-27,2023-03-04,5,Push Notification,1,31.0
ADO008749,CUST03251,FEAT005,20230209,2023-02-09,2023-03-04,23,Push Notification,1,6.0
ADO008750,CUST00185,FEAT001,20220810,2022-08-10,2022-08-14,4,In-App Banner,0,9.0
ADO008751,CUST04168,FEAT003,20221101,2022-11-01,2022-11-03,2,Referral,1,44.0
ADO008752,CUST00055,FEAT008,20220629,2022-06-29,2022-07-18,19,In-App Banner,1,3.0
ADO008753,CUST02618,FEAT007,20221219,2022-12-19,2023-01-09,21,Referral,1,20.0
ADO008754,CUST04652,FEAT001,20230517,2023-05-17,2023-05-31,14,In-App Banner,1,
ADO008755,CUST01863,FEAT002,20230412,2023-04-12,2023-05-11,29,Email,1,6.0
ADO008756,CUST02941,FEAT003,20230516,2023-05-16,2023-06-12,27,Push Notification,1,50.0
ADO008757,CUST04743,FEAT007,20221120,2022-11-20,2022-12-14,24,Referral,0,10.0
ADO008758,CUST02837,FEAT004,20220311,2022-03-11,2022-03-29,18,Organic,1,53.0
ADO008759,CUST01197,FEAT004,20220918,2022-09-18,2022-10-11,23,Organic,0,18.0
ADO008760,CUST03699,FEAT002,20221003,2022-10-03,2022-10-24,21,Email,1,54.0
ADO008761,CUST00528,FEAT002,20230506,2023-05-06,2023-05-27,21,Push Notification,1,20.0
ADO008762,CUST01775,FEAT003,20230205,2023-02-05,2023-03-07,30,In-App Banner,1,4.0
ADO008763,CUST03736,FEAT003,20220113,2022-01-13,2022-01-19,6,Referral,0,26.0
ADO008764,CUST04323,FEAT008,20230312,2023-03-12,2023-03-16,4,In-App Banner,1,23.0
ADO008765,CUST02910,FEAT006,20230207,2023-02-07,2023-03-09,30,Email,1,
ADO008766,CUST00853,FEAT001,20220416,2022-04-16,2022-04-21,5,Push Notification,1,22.0
ADO008767,CUST04552,FEAT005,20221026,2022-10-26,2022-11-18,23,In-App Banner,1,19.0
ADO008768,CUST01314,FEAT001,20220730,2022-07-30,2022-08-05,6,Referral,0,
ADO008769,CUST00251,FEAT001,20220115,2022-01-15,2022-02-01,17,In-App Banner,0,14.0
ADO008770,CUST00352,FEAT003,20230106,2023-01-06,2023-01-18,12,In-App Banner,1,13.0
ADO008771,CUST02042,FEAT003,20220202,2022-02-02,2022-02-25,23,In-App Banner,1,
ADO008772,CUST01198,FEAT002,20230815,2023-08-15,2023-09-14,30,Push Notification,0,43.0
ADO008773,CUST02071,FEAT001,20230727,2023-07-27,2023-07-31,4,Push Notification,1,60.0
ADO008774,CUST04189,FEAT002,20230423,2023-04-23,2023-04-30,7,Push Notification,0,44.0
ADO008775,CUST01404,FEAT001,20220424,2022-04-24,2022-04-25,1,Email,1,44.0
ADO008776,CUST03865,FEAT003,20230619,2023-06-19,2023-07-05,16,Email,1,
ADO008777,CUST01661,FEAT004,20220327,2022-03-27,2022-04-01,5,Push Notification,1,16.0
ADO008778,CUST01881,FEAT005,20230314,2023-03-14,2023-03-25,11,Push Notification,1,58.0
ADO008779,CUST04463,FEAT001,20221224,2022-12-24,2022-12-28,4,Referral,1,7.0
ADO008780,CUST01507,FEAT001,20220103,2022-01-03,2022-01-18,15,In-App Banner,0,
ADO008781,CUST01096,FEAT008,20220107,2022-01-07,2022-01-09,2,Referral,1,4.0
ADO008782,CUST03680,FEAT001,20220124,2022-01-24,2022-02-10,17,Push Notification,1,58.0
ADO008783,CUST02417,FEAT005,20220522,2022-05-22,2022-06-08,17,Referral,1,1.0
ADO008784,CUST03850,FEAT001,20220917,2022-09-17,2022-10-13,26,In-App Banner,1,54.0
ADO008785,CUST00569,FEAT002,20230324,2023-03-24,2023-04-14,21,Referral,0,38.0
ADO008786,CUST01313,FEAT003,20230517,2023-05-17,2023-06-05,19,In-App Banner,1,5.0
ADO008787,CUST03522,FEAT002,20220803,2022-08-03,2022-08-23,20,Email,1,50.0
ADO008788,CUST03241,FEAT005,20221201,2022-12-01,2022-12-03,2,In-App Banner,1,20.0
ADO008789,CUST01287,FEAT002,20221202,2022-12-02,2022-12-13,11,Push Notification,0,51.0
ADO008790,CUST00749,FEAT001,20220120,2022-01-20,2022-01-20,0,Email,1,59.0
ADO008791,CUST00662,FEAT002,20220203,2022-02-03,2022-02-19,16,Organic,1,48.0
ADO008792,CUST04406,FEAT004,20220920,2022-09-20,2022-10-12,22,Push Notification,1,40.0
ADO008793,CUST03517,FEAT002,20220627,2022-06-27,2022-07-03,6,Referral,0,29.0
ADO008794,CUST00391,FEAT001,20220114,2022-01-14,2022-01-20,6,In-App Banner,1,36.0
ADO008795,CUST03428,FEAT001,20220111,2022-01-11,2022-01-25,14,Push Notification,1,49.0
ADO008796,CUST01103,FEAT005,20220513,2022-05-13,2022-05-20,7,In-App Banner,1,36.0
ADO008797,CUST02640,FEAT005,20220209,2022-02-09,2022-02-13,4,In-App Banner,1,49.0
ADO008798,CUST00024,FEAT002,20220714,2022-07-14,2022-08-04,21,Organic,1,20.0
ADO008799,CUST02250,FEAT002,20220722,2022-07-22,2022-08-05,14,In-App Banner,1,14.0
ADO008800,CUST02711,FEAT001,20220729,2022-07-29,2022-08-16,18,Email,1,34.0
ADO008801,CUST00940,FEAT005,20230322,2023-03-22,2023-04-15,24,In-App Banner,1,22.0
ADO008802,CUST01160,FEAT006,20230728,2023-07-28,2023-07-28,0,Push Notification,1,24.0
