transaction_id,customer_id,feature_id,date_id,transaction_date,transaction_type,amount_inr,transaction_status,device_type,session_duration_sec,is_repeat_user
TXN010889,CUST02726,FEAT007,20240312,2024-03-12,Loan Applied,626769.69,Completed,Android,63,1
TXN010890,CUST01204,FEAT002,20220402,2022-04-02,Savings Deposit,294.4,Failed,iOS,314,1
TXN010891,CUST04944,FEAT003,20220315,2022-03-15,Expense Logged,0.0,Completed,Android,761,1
TXN010892,CUST04420,FEAT002,20240229,2024-02-29,Goal Created,25045.21,Completed,Android,794,1
TXN010893,CUST03630,FEAT003,20220928,2022-09-28,Alert Triggered,0.0,Reversed,Android,765,0
TXN010894,CUST04796,FEAT003,20220620,2022-06-20,Budget Set,0.0,Completed,Android,164,0
TXN010895,CUST00343,FEAT001,20220108,2022-01-08,Crypto Transfer,175652.91,Completed,Web,299,1
TXN010896,CUST02115,FEAT003,20240620,2024-06-20,Budget Set,0.0,Pending,Android,421,0
TXN010897,CUST04595,FEAT001,20231213,2023-12-13,Crypto Sell,179029.96,Completed,iOS,412,1
TXN010898,CUST03793,FEAT002,20240624,2024-06-24,Goal Created,13088.62,Pending,iOS,420,1
TXN010899,CUST03454,FEAT001,20230430,2023-04-30,Crypto Transfer,32722.47,Completed,Android,96,1
TXN010900,CUST02635,FEAT003,20230107,2023-01-07,Expense Logged,0.0,Completed,iOS,552,0
TXN010901,CUST03909,FEAT003,20220518,2022-05-18,Alert Triggered,0.0,Completed,iOS,573,0
TXN010902,CUST04984,FEAT001,20220630,2022-06-30,Crypto Transfer,163759.5,Completed,iOS,469,1
TXN010903,CUST03954,FEAT002,20220820,2022-08-20,Savings Withdrawal,36324.04,Completed,Android,797,0
TXN010904,CUST03338,FEAT006,20230412,2023-04-12,FD Broken,300608.07,Completed,Android,309,1
TXN010905,CUST04063,FEAT001,20231215,2023-12-15,Crypto Transfer,66733.35,Pending,Android,558,1
TXN010906,CUST01102,FEAT002,20240420,2024-04-20,Savings Deposit,13436.97,Completed,Android,142,1
TXN010907,CUST03557,FEAT002,20221208,2022-12-08,Savings Deposit,31489.99,Completed,iOS,82,1
TXN010908,CUST04399,FEAT001,20220802,2022-08-02,Crypto Transfer,19846.53,Completed,iOS,792,1
TXN010909,CUST01876,FEAT003,20220706,2022-07-06,Expense Logged,0.0,Completed,Android,205,0
TXN010910,CUST01528,FEAT003,20220905,2022-09-05,Budget Set,0.0,Completed,iOS,755,1
TXN010911,CUST03865,FEAT007,20221209,2022-12-09,EMI Payment,350102.18,Completed,Android,751,1
TXN010912,CUST00923,FEAT003,20220820,2022-08-20,Expense Logged,0.0,Completed,iOS,597,1
TXN010913,CUST01403,FEAT002,20230523,2023-05-23,Goal Created,20129.15,Completed,Android,483,0
TXN010914,CUST03559,FEAT001,20240528,2024-05-28,Crypto Transfer,156687.99,Completed,Web,629,1
TXN010915,CUST02447,FEAT002,20220404,2022-04-04,Savings Withdrawal,49466.76,Completed,Android,38,1
TXN010916,CUST03932,FEAT001,20240511,2024-05-11,Crypto Sell,10643.0,Reversed,Android,251,1
TXN010917,CUST04860,FEAT003,20240502,2024-05-02,Expense Logged,0.0,Completed,Android,454,0
TXN010918,CUST02282,FEAT001,20220109,2022-01-09,Crypto Buy,98059.55,Completed,iOS,720,1
TXN010919,CUST04656,FEAT003,20230831,2023-08-31,Budget Set,0.0,Completed,Android,431,0
TXN010920,CUST03267,FEAT004,20230420,2023-04-20,Instant Transfer,86263.86,Completed,Android,683,1
TXN010921,CUST02548,FEAT003,20220212,2022-02-12,Alert Triggered,0.0,Failed,Android,883,1
TXN010922,CUST03019,FEAT003,20220215,2022-02-15,Budget Set,0.0,Failed,iOS,455,1
TXN010923,CUST02286,FEAT003,20231202,2023-12-02,Budget Set,0.0,Reversed,iOS,857,1
TXN010924,CUST04432,FEAT007,20230330,2023-03-30,Loan Applied,827222.03,Completed,Android,576,1
TXN010925,CUST04885,FEAT001,20230126,2023-01-26,Crypto Sell,139636.7,Completed,Web,715,1
TXN010926,CUST04293,FEAT003,20230223,2023-02-23,Budget Set,0.0,Completed,Android,383,0
TXN010927,CUST04914,FEAT001,20240530,2024-05-30,Crypto Buy,34256.87,Completed,Android,453,0
TXN010928,CUST02531,FEAT003,20220622,2022-06-22,Budget Set,0.0,Completed,Android,836,0
TXN010929,CUST01310,FEAT004,20240323,2024-03-23,Instant Transfer,11873.18,Completed,Web,594,1
TXN010930,CUST00904,FEAT001,20231025,2023-10-25,Crypto Sell,145326.88,Completed,iOS,464,0
TXN010931,CUST04407,FEAT005,20220130,2022-01-30,Auto-Pay,15530.77,Completed,Android,867,0
TXN010932,CUST02542,FEAT008,20240425,2024-04-25,Claim Filed,34199.73,Completed,Android,40,1
TXN010933,CUST01983,FEAT008,20240208,2024-02-08,Policy Purchased,31235.32,Completed,Android,184,1
TXN010934,CUST01236,FEAT001,20220718,2022-07-18,Crypto Sell,60790.68,Completed,Android,751,1
TXN010935,CUST01375,FEAT006,20230407,2023-04-07,FD Broken,440830.44,Completed,Web,43,1
TXN010936,CUST04183,FEAT001,20240305,2024-03-05,Crypto Sell,143550.44,Completed,Android,724,1
TXN010937,CUST03988,FEAT004,20220212,2022-02-12,Instant Transfer,95219.85,Completed,iOS,318,1
TXN010938,CUST01498,FEAT001,20230918,2023-09-18,Crypto Buy,108246.15,Completed,iOS,216,1
TXN010939,CUST00282,FEAT002,20240507,2024-05-07,Savings Withdrawal,12438.3,Reversed,Android,803,0
TXN010940,CUST04917,FEAT003,20220913,2022-09-13,Expense Logged,0.0,Completed,iOS,217,1
TXN010941,CUST02018,FEAT005,20240121,2024-01-21,Bill Payment,18200.45,Pending,iOS,359,1
TXN010942,CUST03145,FEAT001,20230528,2023-05-28,Crypto Buy,146231.61,Completed,Android,680,1
TXN010943,CUST01015,FEAT007,20220301,2022-03-01,Loan Applied,895300.84,Completed,iOS,241,1
TXN010944,CUST00538,FEAT001,20220208,2022-02-08,Crypto Buy,159442.34,Failed,iOS,727,1
TXN010945,CUST04465,FEAT003,20220108,2022-01-08,Alert Triggered,0.0,Completed,Android,693,1
TXN010946,CUST03173,FEAT003,20230910,2023-09-10,Budget Set,0.0,Completed,Android,653,1
TXN010947,CUST01612,FEAT001,20230309,2023-03-09,Crypto Buy,57186.2,Completed,Android,263,0
TXN010948,CUST01578,FEAT006,20240206,2024-02-06,FD Renewed,193458.03,Completed,Android,78,1
TXN010949,CUST01064,FEAT003,20220615,2022-06-15,Budget Set,0.0,Completed,Android,548,0
TXN010950,CUST01284,FEAT002,20221215,2022-12-15,Goal Created,24271.53,Completed,iOS,119,1
TXN010951,CUST00364,FEAT001,20220218,2022-02-18,Crypto Sell,129073.98,Completed,Android,208,1
TXN010952,CUST01925,FEAT004,20240407,2024-04-07,Instant Transfer,84900.51,Completed,Web,159,0
TXN010953,CUST03258,FEAT003,20230521,2023-05-21,Alert Triggered,0.0,Completed,iOS,363,1
TXN010954,CUST01945,FEAT003,20230218,2023-02-18,Budget Set,0.0,Completed,iOS,345,1
TXN010955,CUST04342,FEAT007,20231202,2023-12-02,Loan Disbursed,445450.88,Completed,Web,550,1
TXN010956,CUST02989,FEAT001,20230210,2023-02-10,Crypto Buy,25133.68,Completed,Android,602,1
TXN010957,CUST03627,FEAT002,20240624,2024-06-24,Goal Created,14829.81,Completed,Web,121,0
TXN010958,CUST03858,FEAT004,20240602,2024-06-02,Instant Transfer,39511.42,Completed,Android,476,1
TXN010959,CUST03536,FEAT004,20220714,2022-07-14,Transfer Reversal,31773.87,Completed,iOS,294,0
TXN010960,CUST01418,FEAT002,20220126,2022-01-26,Savings Deposit,38310.28,Completed,Android,514,1
TXN010961,CUST01679,FEAT006,20230713,2023-07-13,FD Created,299730.42,Completed,Android,123,0
TXN010962,CUST02288,FEAT007,20230301,2023-03-01,Loan Applied,866586.34,Completed,iOS,627,1
TXN010963,CUST01013,FEAT002,20230813,2023-08-13,Savings Deposit,39507.1,Completed,iOS,615,1
TXN010964,CUST00955,FEAT003,20240610,2024-06-10,Budget Set,0.0,Completed,Android,331,1
TXN010965,CUST01375,FEAT001,20240531,2024-05-31,Crypto Buy,131743.57,Completed,Android,150,1
TXN010966,CUST02678,FEAT002,20220806,2022-08-06,Savings Deposit,1881.13,Completed,Web,32,0
TXN010967,CUST04344,FEAT003,20221002,2022-10-02,Alert Triggered,0.0,Completed,iOS,793,1
TXN010968,CUST01644,FEAT002,20240304,2024-03-04,Savings Deposit,46913.12,Completed,Android,280,1
TXN010969,CUST00911,FEAT001,20240407,2024-04-07,Crypto Transfer,168388.38,Completed,Android,190,1
TXN010970,CUST00421,FEAT003,20220322,2022-03-22,Expense Logged,0.0,Completed,Android,570,1
TXN010971,CUST03821,FEAT003,20240224,2024-02-24,Budget Set,0.0,Completed,iOS,389,0
TXN010972,CUST02380,FEAT001,20221017,2022-10-17,Crypto Buy,165453.55,Completed,iOS,413,0
TXN010973,CUST03681,FEAT004,20231112,2023-11-12,Instant Transfer,28093.55,Completed,Android,153,0
TXN010974,CUST02582,FEAT004,20220416,2022-04-16,Instant Transfer,49207.18,Completed,iOS,333,1
TXN010975,CUST01744,FEAT003,20230103,2023-01-03,Expense Logged,0.0,Completed,Android,183,0
TXN010976,CUST04106,FEAT005,20220617,2022-06-17,Bill Payment,8977.89,Completed,Web,401,1
TXN010977,CUST02244,FEAT003,20220120,2022-01-20,Alert Triggered,0.0,Completed,Android,276,0
TXN010978,CUST02802,FEAT005,20230320,2023-03-20,Auto-Pay,5793.17,Completed,iOS,153,1
TXN010979,CUST02325,FEAT002,20231008,2023-10-08,Savings Deposit,32052.94,Completed,Android,443,1
TXN010980,CUST02152,FEAT001,20230919,2023-09-19,Crypto Sell,107908.06,Completed,Android,455,1
TXN010981,CUST03722,FEAT001,20220930,2022-09-30,Crypto Sell,86493.23,Pending,Android,495,1
TXN010982,CUST04907,FEAT002,20230924,2023-09-24,Savings Deposit,2618.97,Completed,iOS,412,0
TXN010983,CUST00590,FEAT001,20221026,2022-10-26,Crypto Buy,72725.02,Completed,Android,787,1
TXN010984,CUST00228,FEAT003,20231002,2023-10-02,Budget Set,0.0,Completed,Android,551,1
TXN010985,CUST02318,FEAT001,20240524,2024-05-24,Crypto Transfer,135710.11,Completed,Android,557,1
TXN010986,CUST01309,FEAT006,20220921,2022-09-21,FD Created,79150.56,Completed,Android,786,1
TXN010987,CUST00187,FEAT003,20230520,2023-05-20,Budget Set,0.0,Completed,Android,166,0
TXN010988,CUST04440,FEAT003,20230620,2023-06-20,Budget Set,0.0,Completed,Android,456,1
TXN010989,CUST01005,FEAT003,20240116,2024-01-16,Alert Triggered,0.0,Completed,Android,355,1
TXN010990,CUST03184,FEAT004,20240623,2024-06-23,Transfer Receipt,19930.68,Pending,Android,414,1
TXN010991,CUST02183,FEAT001,20221201,2022-12-01,Crypto Sell,186310.76,Completed,Android,665,1
TXN010992,CUST02585,FEAT001,20220119,2022-01-19,Crypto Buy,159292.98,Completed,Android,326,1
TXN010993,CUST01679,FEAT001,20220414,2022-04-14,Crypto Transfer,61923.93,Completed,Android,578,0
TXN010994,CUST00660,FEAT003,20230717,2023-07-17,Expense Logged,0.0,Completed,iOS,295,0
TXN010995,CUST02724,FEAT006,20231004,2023-10-04,FD Created,322137.12,Completed,Android,708,1
TXN010996,CUST03236,FEAT004,20220710,2022-07-10,Instant Transfer,37478.29,Completed,Android,298,0
TXN010997,CUST00521,FEAT001,20220612,2022-06-12,Crypto Sell,29985.55,Completed,Android,346,1
TXN010998,CUST00780,FEAT001,20221107,2022-11-07,Crypto Buy,165954.43,Completed,Android,886,1
TXN010999,CUST01345,FEAT002,20220618,2022-06-18,Savings Deposit,5910.28,Reversed,Android,726,0
TXN011000,CUST00503,FEAT003,20240620,2024-06-20,Alert Triggered,0.0,Completed,iOS,140,1
TXN011001,CUST00971,FEAT004,20220504,2022-05-04,Transfer Receipt,58478.61,Failed,iOS,147,0
TXN011002,CUST02968,FEAT003,20220602,2022-06-02,Budget Set,0.0,Completed,iOS,33,0
TXN011003,CUST00116,FEAT002,20230826,2023-08-26,Goal Created,45567.11,Completed,iOS,608,0
TXN011004,CUST03547,FEAT002,20221221,2022-12-21,Goal Created,38043.9,Completed,iOS,553,0
TXN011005,CUST02626,FEAT005,20220926,2022-09-26,Auto-Pay,20521.86,Completed,Android,571,1
TXN011006,CUST01630,FEAT002,20221110,2022-11-10,Savings Withdrawal,13875.94,Completed,Web,556,1
TXN011007,CUST04913,FEAT001,20230429,2023-04-29,Crypto Sell,24703.22,Completed,iOS,480,1
TXN011008,CUST03253,FEAT005,20230424,2023-04-24,Bill Payment,4946.93,Completed,Web,754,1
TXN011009,CUST00257,FEAT003,20231004,2023-10-04,Expense Logged,0.0,Completed,Android,490,0
TXN011010,CUST04219,FEAT002,20230531,2023-05-31,Savings Withdrawal,17147.88,Completed,Android,453,1
TXN011011,CUST04474,FEAT007,20220712,2022-07-12,Loan Applied,759003.04,Completed,Web,428,1
TXN011012,CUST04309,FEAT002,20230602,2023-06-02,Savings Withdrawal,15621.52,Completed,Android,900,1
TXN011013,CUST01274,FEAT003,20220707,2022-07-07,Budget Set,0.0,Completed,Android,514,1
TXN011014,CUST03349,FEAT005,20230828,2023-08-28,Bill Scheduled,5567.26,Completed,iOS,504,1
TXN011015,CUST02130,FEAT001,20221123,2022-11-23,Crypto Transfer,198348.19,Completed,Android,180,1
TXN011016,CUST00223,FEAT007,20230830,2023-08-30,EMI Payment,581958.69,Completed,Android,516,1
TXN011017,CUST01455,FEAT001,20220815,2022-08-15,Crypto Transfer,133055.21,Failed,Android,353,0
TXN011018,CUST04109,FEAT003,20230409,2023-04-09,Alert Triggered,0.0,Completed,Android,312,1
TXN011019,CUST03276,FEAT001,20230424,2023-04-24,Crypto Transfer,106949.9,Completed,iOS,637,1
TXN011020,CUST00840,FEAT001,20220906,2022-09-06,Crypto Transfer,52667.48,Completed,Android,676,0
TXN011021,CUST01293,FEAT003,20220530,2022-05-30,Expense Logged,0.0,Completed,iOS,129,1
TXN011022,CUST00216,FEAT001,20230812,2023-08-12,Crypto Buy,188474.71,Failed,iOS,115,1
TXN011023,CUST00640,FEAT003,20220827,2022-08-27,Expense Logged,0.0,Completed,iOS,768,1
TXN011024,CUST00306,FEAT001,20220301,2022-03-01,Crypto Sell,67816.93,Completed,Android,549,0
TXN011025,CUST04239,FEAT003,20220829,2022-08-29,Alert Triggered,0.0,Completed,Android,851,1
TXN011026,CUST04559,FEAT002,20240508,2024-05-08,Savings Deposit,18663.22,Completed,iOS,481,1
TXN011027,CUST02480,FEAT001,20231108,2023-11-08,Crypto Transfer,162796.83,Completed,Android,727,1
TXN011028,CUST02456,FEAT008,20220113,2022-01-13,Policy Purchased,27519.37,Completed,Android,89,0
TXN011029,CUST02535,FEAT005,20230518,2023-05-18,Bill Scheduled,18892.88,Completed,Android,764,1
TXN011030,CUST02959,FEAT001,20240330,2024-03-30,Crypto Buy,173478.83,Completed,Android,601,0
TXN011031,CUST04603,FEAT002,20240204,2024-02-04,Savings Deposit,42572.35,Completed,Web,389,0
TXN011032,CUST00450,FEAT003,20230320,2023-03-20,Expense Logged,0.0,Failed,Web,76,0
TXN011033,CUST04919,FEAT004,20230315,2023-03-15,Transfer Reversal,28326.77,Completed,Android,898,1
TXN011034,CUST04090,FEAT006,20230710,2023-07-10,FD Created,436735.66,Completed,Android,438,0
TXN011035,CUST04155,FEAT001,20220304,2022-03-04,Crypto Sell,41197.16,Completed,Android,804,0
TXN011036,CUST04836,FEAT001,20221012,2022-10-12,Crypto Buy,170564.8,Completed,Android,862,1
TXN011037,CUST03640,FEAT004,20240630,2024-06-30,Transfer Reversal,76106.83,Completed,Web,403,0
TXN011038,CUST01742,FEAT001,20230802,2023-08-02,Crypto Sell,41183.55,Completed,Web,404,1
TXN011039,CUST04098,FEAT002,20230815,2023-08-15,Savings Withdrawal,48427.71,Completed,Web,265,0
TXN011040,CUST01777,FEAT001,20240409,2024-04-09,Crypto Buy,93585.55,Completed,iOS,898,0
TXN011041,CUST03014,FEAT001,20231020,2023-10-20,Crypto Transfer,89451.29,Reversed,Android,139,1
TXN011042,CUST01438,FEAT002,20220525,2022-05-25,Savings Withdrawal,20528.67,Completed,iOS,564,1
TXN011043,CUST03632,FEAT002,20221112,2022-11-12,Savings Withdrawal,43058.51,Completed,Android,415,1
TXN011044,CUST01564,FEAT005,20240604,2024-06-04,Auto-Pay,4100.7,Completed,iOS,654,1
TXN011045,CUST02135,FEAT001,20240310,2024-03-10,Crypto Transfer,190229.4,Completed,iOS,884,1
TXN011046,CUST02267,FEAT001,20230517,2023-05-17,Crypto Transfer,187111.55,Completed,Web,277,1
TXN011047,CUST04399,FEAT003,20230730,2023-07-30,Budget Set,0.0,Completed,Android,502,0
TXN011048,CUST04724,FEAT001,20230315,2023-03-15,Crypto Buy,39064.51,Completed,Android,143,0
TXN011049,CUST01300,FEAT004,20220819,2022-08-19,Transfer Reversal,28788.15,Completed,iOS,343,1
TXN011050,CUST01511,FEAT002,20220920,2022-09-20,Goal Created,44612.13,Completed,iOS,388,1
TXN011051,CUST02832,FEAT007,20231002,2023-10-02,EMI Payment,160168.04,Reversed,Android,690,1
TXN011052,CUST04816,FEAT002,20240604,2024-06-04,Goal Created,15137.82,Completed,Android,299,1
TXN011053,CUST03456,FEAT003,20230714,2023-07-14,Budget Set,0.0,Completed,Web,258,0
TXN011054,CUST04773,FEAT003,20230527,2023-05-27,Alert Triggered,0.0,Completed,Android,143,0
TXN011055,CUST01624,FEAT001,20220415,2022-04-15,Crypto Transfer,13137.33,Pending,Android,126,1
TXN011056,CUST02043,FEAT005,20221214,2022-12-14,Bill Payment,14165.82,Completed,Android,471,1
TXN011057,CUST03361,FEAT005,20221222,2022-12-22,Bill Payment,15766.77,Completed,Web,546,1
TXN011058,CUST02415,FEAT004,20230413,2023-04-13,Transfer Reversal,90728.03,Completed,Android,104,1
TXN011059,CUST00386,FEAT001,20240303,2024-03-03,Crypto Sell,103549.48,Completed,Web,397,1
TXN011060,CUST02123,FEAT003,20220302,2022-03-02,Alert Triggered,0.0,Completed,Android,717,1
TXN011061,CUST03800,FEAT001,20221006,2022-10-06,Crypto Sell,38014.51,Completed,iOS,578,0
TXN011062,CUST03482,FEAT004,20230417,2023-04-17,Transfer Receipt,61328.77,Completed,Android,235,0
TXN011063,CUST03242,FEAT001,20220913,2022-09-13,Crypto Transfer,154356.07,Completed,iOS,288,0
TXN011064,CUST00536,FEAT001,20240525,2024-05-25,Crypto Buy,199684.67,Completed,iOS,893,1
TXN011065,CUST03655,FEAT003,20231213,2023-12-13,Expense Logged,0.0,Completed,iOS,218,1
TXN011066,CUST01278,FEAT001,20230201,2023-02-01,Crypto Transfer,99856.01,Completed,Android,623,1
TXN011067,CUST00577,FEAT005,20240608,2024-06-08,Bill Scheduled,3154.39,Failed,Android,879,1
TXN011068,CUST03411,FEAT001,20220330,2022-03-30,Crypto Transfer,195647.71,Failed,Web,616,1
TXN011069,CUST04426,FEAT001,20220829,2022-08-29,Crypto Buy,192885.86,Completed,iOS,124,1
TXN011070,CUST03608,FEAT002,20231016,2023-10-16,Savings Deposit,13792.73,Completed,Android,702,0
TXN011071,CUST02514,FEAT003,20240616,2024-06-16,Budget Set,0.0,Completed,Android,231,1
TXN011072,CUST04704,FEAT001,20220514,2022-05-14,Crypto Transfer,81944.77,Completed,Android,446,1
TXN011073,CUST01467,FEAT001,20220606,2022-06-06,Crypto Sell,83689.06,Completed,Android,585,0
TXN011074,CUST04307,FEAT004,20240415,2024-04-15,Transfer Receipt,47850.22,Completed,Web,54,0
TXN011075,CUST00994,FEAT001,20231230,2023-12-30,Crypto Transfer,138484.78,Completed,Android,113,1
TXN011076,CUST03181,FEAT001,20240303,2024-03-03,Crypto Sell,130186.61,Completed,iOS,64,1
TXN011077,CUST00179,FEAT001,20230110,2023-01-10,Crypto Sell,35375.19,Completed,Android,676,1
TXN011078,CUST04694,FEAT005,20240617,2024-06-17,Bill Payment,5299.91,Completed,Android,398,0
TXN011079,CUST00391,FEAT001,20230927,2023-09-27,Crypto Transfer,696.7,Completed,Android,204,1
TXN011080,CUST00747,FEAT002,20240628,2024-06-28,Goal Created,18040.58,Pending,Web,783,0
TXN011081,CUST03464,FEAT003,20220623,2022-06-23,Alert Triggered,0.0,Completed,iOS,373,1
TXN011082,CUST00835,FEAT001,20220303,2022-03-03,Crypto Buy,157969.28,Pending,iOS,201,1
TXN011083,CUST00780,FEAT005,20240628,2024-06-28,Auto-Pay,22739.02,Completed,Android,393,0
TXN011084,CUST02650,FEAT003,20230430,2023-04-30,Alert Triggered,0.0,Pending,iOS,231,1
TXN011085,CUST01059,FEAT004,20240318,2024-03-18,Instant Transfer,47335.46,Failed,Android,741,1
TXN011086,CUST03862,FEAT002,20220225,2022-02-25,Savings Deposit,38300.52,Completed,Android,317,1
TXN011087,CUST02701,FEAT005,20240114,2024-01-14,Auto-Pay,16049.97,Completed,Android,818,1
TXN011088,CUST01106,FEAT003,20220701,2022-07-01,Budget Set,0.0,Completed,Android,249,1
TXN011089,CUST03852,FEAT002,20220212,2022-02-12,Goal Created,10471.44,Completed,Android,57,0
TXN011090,CUST04917,FEAT003,20230108,2023-01-08,Budget Set,0.0,Completed,iOS,753,1
TXN011091,CUST04428,FEAT003,20220103,2022-01-03,Alert Triggered,0.0,Completed,iOS,529,0
TXN011092,CUST00849,FEAT001,20240525,2024-05-25,Crypto Buy,136102.71,Failed,Android,875,0
TXN011093,CUST02904,FEAT004,20230915,2023-09-15,Transfer Receipt,33183.7,Completed,Android,131,0
TXN011094,CUST04756,FEAT005,20230718,2023-07-18,Bill Scheduled,19284.31,Pending,Android,609,0
TXN011095,CUST03872,FEAT003,20220301,2022-03-01,Alert Triggered,0.0,Completed,iOS,856,1
TXN011096,CUST01758,FEAT004,20230425,2023-04-25,Transfer Receipt,16079.65,Completed,Android,689,1
TXN011097,CUST02236,FEAT002,20220109,2022-01-09,Savings Deposit,26004.65,Completed,Android,859,0
TXN011098,CUST04998,FEAT003,20230102,2023-01-02,Alert Triggered,0.0,Completed,Android,645,1
TXN011099,CUST02333,FEAT003,20230307,2023-03-07,Budget Set,0.0,Completed,iOS,429,1
TXN011100,CUST02307,FEAT001,20220430,2022-04-30,Crypto Transfer,116782.45,Completed,iOS,786,1
TXN011101,CUST01972,FEAT005,20240620,2024-06-20,Bill Scheduled,5865.91,Completed,iOS,793,1
TXN011102,CUST02739,FEAT002,20221209,2022-12-09,Savings Withdrawal,8115.93,Completed,iOS,411,1
TXN011103,CUST00463,FEAT003,20240410,2024-04-10,Alert Triggered,0.0,Completed,Android,204,1
TXN011104,CUST03606,FEAT001,20230408,2023-04-08,Crypto Sell,22795.26,Completed,Android,656,1
TXN011105,CUST03925,FEAT001,20220309,2022-03-09,Crypto Transfer,114640.34,Completed,Web,308,1
TXN011106,CUST04972,FEAT006,20221123,2022-11-23,FD Renewed,40984.39,Completed,Android,125,1
TXN011107,CUST01818,FEAT001,20220202,2022-02-02,Crypto Buy,87450.22,Completed,Android,443,0
TXN011108,CUST04440,FEAT006,20230531,2023-05-31,FD Broken,450286.67,Completed,iOS,666,0
TXN011109,CUST01609,FEAT001,20230830,2023-08-30,Crypto Transfer,137712.49,Completed,Android,268,1
TXN011110,CUST00067,FEAT008,20240224,2024-02-24,Claim Filed,42882.54,Pending,iOS,741,0
TXN011111,CUST03079,FEAT004,20220309,2022-03-09,Transfer Receipt,37131.2,Completed,iOS,416,1
TXN011112,CUST01766,FEAT004,20230525,2023-05-25,Instant Transfer,72721.27,Completed,iOS,500,0
TXN011113,CUST04091,FEAT001,20220211,2022-02-11,Crypto Buy,32264.97,Pending,Android,542,1
TXN011114,CUST00776,FEAT002,20240601,2024-06-01,Goal Created,17534.28,Completed,Android,829,1
TXN011115,CUST04658,FEAT003,20230414,2023-04-14,Expense Logged,0.0,Completed,Android,137,1
TXN011116,CUST04226,FEAT001,20221011,2022-10-11,Crypto Sell,95468.06,Completed,iOS,416,1
