metric_id,customer_id,date_id,month,features_adopted,features_active,monthly_revenue_inr,clv_inr,nps_score,support_tickets,login_frequency,churn_risk_score,cross_sell_flag
MET012600,CUST00479,20220601,2022-06-01,2,4,583.36,12997.3,4,5,19,0.1807,0
MET012601,CUST00018,20221101,2022-11-01,4,5,298.5,7142.83,1,5,29,0.5095,0
MET012602,CUST04238,20220201,2022-02-01,2,4,461.76,4727.92,2,1,13,0.1935,1
MET012603,CUST03896,20240401,2024-04-01,1,2,401.69,3303.28,3,0,18,0.6949,1
MET012604,CUST01485,20230401,2023-04-01,1,5,201.2,2032.94,1,0,1,0.0868,0
MET012605,CUST01432,20220201,2022-02-01,2,5,3503.7,44133.84,7,0,12,0.9178,1
MET012606,CUST02339,20230901,2023-09-01,1,4,1060.02,11594.93,2,2,12,0.2464,0
MET012607,CUST04039,20220401,2022-04-01,2,4,1376.87,18343.53,4,3,19,0.0596,0
MET012608,CUST03637,20221001,2022-10-01,3,5,862.37,15161.24,3,2,29,0.3782,1
MET012609,CUST04148,20230401,2023-04-01,1,0,228.09,5005.78,3,2,27,0.8175,0
MET012610,CUST00800,20231001,2023-10-01,6,0,101.76,3681.48,4,2,22,0.1749,1
MET012611,CUST02575,20220101,2022-01-01,4,0,125.64,4794.9,1,0,15,0.624,0
MET012612,CUST02829,20220901,2022-09-01,6,2,1343.47,8577.31,1,3,27,0.7323,0
MET012613,CUST04346,20240501,2024-05-01,3,2,939.54,12568.52,5,2,14,0.8384,1
MET012614,CUST03062,20220801,2022-08-01,6,4,396.38,5072.34,6,4,25,0.7405,1
MET012615,CUST04479,20221101,2022-11-01,5,3,307.61,4110.53,8,5,18,0.0666,0
MET012616,CUST01909,20230301,2023-03-01,5,1,2337.4,28898.78,6,5,29,0.1533,0
MET012617,CUST00689,20231101,2023-11-01,4,1,296.02,4451.78,2,2,24,0.7845,0
MET012618,CUST04293,20220701,2022-07-01,2,0,1236.43,8775.71,6,2,30,0.2296,0
MET012619,CUST04709,20230201,2023-02-01,4,2,491.28,7100.72,3,2,21,0.7982,0
MET012620,CUST04967,20240601,2024-06-01,3,2,1249.77,21095.87,7,5,26,0.7621,1
MET012621,CUST02181,20220601,2022-06-01,6,0,419.31,2641.75,9,4,5,0.6442,1
MET012622,CUST03942,20230301,2023-03-01,6,5,487.24,3220.96,7,3,20,0.6316,1
MET012623,CUST02403,20220601,2022-06-01,2,3,847.72,10340.21,1,0,8,0.3385,0
MET012624,CUST04875,20220301,2022-03-01,1,4,1284.59,6954.82,4,0,16,0.716,0
MET012625,CUST03507,20230701,2023-07-01,6,4,414.28,3111.1,8,4,6,0.803,0
MET012626,CUST00833,20231201,2023-12-01,2,0,821.37,21222.46,7,5,5,0.8866,0
MET012627,CUST04261,20230601,2023-06-01,1,3,488.38,6168.36,1,5,10,0.8503,1
MET012628,CUST02665,20220801,2022-08-01,4,1,254.11,2729.18,9,1,3,0.83,0
MET012629,CUST04453,20220101,2022-01-01,1,5,349.65,6237.0,10,2,20,0.3517,0
MET012630,CUST03820,20231001,2023-10-01,5,3,290.79,6409.57,7,3,9,0.7724,0
MET012631,CUST03112,20221101,2022-11-01,1,3,257.74,5023.61,10,1,5,0.1133,1
MET012632,CUST03217,20230901,2023-09-01,2,0,1496.87,10844.17,9,5,0,0.9046,1
MET012633,CUST02501,20220501,2022-05-01,6,0,519.75,14763.36,7,4,13,0.2505,0
MET012634,CUST02756,20230301,2023-03-01,3,0,1100.47,5541.64,7,4,14,0.2274,0
MET012635,CUST02400,20221201,2022-12-01,4,1,165.9,1943.02,2,5,7,0.0848,0
MET012636,CUST01304,20230301,2023-03-01,4,0,1441.74,4827.1,4,0,15,0.8294,1
MET012637,CUST00872,20240101,2024-01-01,1,2,259.05,2316.9,1,5,2,0.4619,1
MET012638,CUST01854,20230701,2023-07-01,3,1,946.0,15130.51,2,4,16,0.2581,1
MET012639,CUST00494,20230101,2023-01-01,5,2,279.08,2141.42,2,2,14,0.2238,1
MET012640,CUST04963,20231101,2023-11-01,5,0,450.7,6193.58,1,1,21,0.1615,0
MET012641,CUST00652,20220401,2022-04-01,2,5,428.92,8864.07,5,4,25,0.406,1
MET012642,CUST01571,20220301,2022-03-01,2,1,971.95,20830.15,1,4,29,0.8913,1
MET012643,CUST04254,20230101,2023-01-01,5,4,202.83,4762.11,10,3,17,0.3191,0
MET012644,CUST01871,20221101,2022-11-01,1,3,686.05,5093.17,9,2,18,0.8897,1
MET012645,CUST00562,20240201,2024-02-01,4,1,2503.4,34993.67,6,5,22,0.0595,0
MET012646,CUST01564,20220801,2022-08-01,5,1,669.5,4855.05,10,2,17,0.3714,0
MET012647,CUST01706,20240301,2024-03-01,5,2,807.94,8276.19,10,5,23,0.4909,1
MET012648,CUST02847,20220201,2022-02-01,4,0,1253.93,13218.95,1,3,24,0.0164,1
MET012649,CUST03719,20230601,2023-06-01,5,2,1093.5,17225.29,2,1,3,0.8251,1
MET012650,CUST01354,20221101,2022-11-01,6,2,801.36,18798.72,6,0,27,0.503,0
MET012651,CUST00603,20230801,2023-08-01,2,5,428.85,4149.84,2,0,11,0.1498,0
MET012652,CUST04322,20221201,2022-12-01,6,1,1445.4,13296.66,10,3,23,0.6545,0
MET012653,CUST03029,20231001,2023-10-01,1,2,819.86,14560.67,5,0,15,0.3791,0
MET012654,CUST00843,20240101,2024-01-01,5,5,126.36,6298.3,4,4,26,0.8703,1
MET012655,CUST00824,20240401,2024-04-01,2,1,481.14,11710.2,3,3,23,0.6075,1
MET012656,CUST02641,20220401,2022-04-01,4,4,129.73,5099.31,8,2,11,0.0834,1
MET012657,CUST00145,20220201,2022-02-01,6,1,101.41,6592.09,9,1,25,0.2456,0
MET012658,CUST04375,20230401,2023-04-01,6,5,298.4,6260.62,6,1,28,0.691,0
MET012659,CUST03604,20221101,2022-11-01,6,1,446.3,2954.52,8,2,18,0.5941,1
MET012660,CUST02270,20230401,2023-04-01,2,1,362.42,6462.7,3,2,11,0.5578,0
MET012661,CUST04578,20220401,2022-04-01,5,0,846.47,9489.18,6,4,5,0.8072,0
MET012662,CUST01757,20231201,2023-12-01,4,0,376.41,14574.48,10,2,12,0.0207,0
MET012663,CUST03935,20240101,2024-01-01,6,2,1081.65,11559.25,10,3,14,0.2159,0
MET012664,CUST01044,20220901,2022-09-01,6,2,316.16,5098.59,6,4,6,0.7825,0
MET012665,CUST02693,20240601,2024-06-01,1,5,177.85,5663.6,1,1,19,0.7162,1
MET012666,CUST02525,20240501,2024-05-01,2,2,259.44,5108.21,4,5,28,0.1503,0
MET012667,CUST02158,20240201,2024-02-01,3,1,204.66,6854.04,5,3,21,0.5979,0
MET012668,CUST02206,20240201,2024-02-01,3,3,379.81,2087.67,8,2,11,0.635,0
MET012669,CUST04414,20230301,2023-03-01,6,2,348.35,2157.94,1,0,12,0.0037,1
MET012670,CUST01059,20221001,2022-10-01,6,3,1100.49,6752.47,6,4,8,0.0953,1
MET012671,CUST01553,20231201,2023-12-01,3,2,990.41,9184.84,9,0,26,0.7355,0
MET012672,CUST04560,20230101,2023-01-01,1,0,1051.66,11081.58,2,0,6,0.8212,1
MET012673,CUST00554,20221101,2022-11-01,2,0,1045.74,15618.45,3,1,24,0.2846,0
MET012674,CUST01946,20240101,2024-01-01,1,2,462.22,18060.77,4,0,25,0.8166,1
MET012675,CUST03608,20220501,2022-05-01,4,5,189.21,2881.72,6,4,17,0.8962,1
MET012676,CUST04903,20230201,2023-02-01,4,5,122.62,3741.17,6,5,15,0.1235,0
MET012677,CUST04283,20240101,2024-01-01,2,2,363.76,11346.84,1,3,21,0.3767,0
MET012678,CUST03185,20240601,2024-06-01,2,4,464.8,5579.76,1,5,9,0.8883,0
MET012679,CUST00266,20230601,2023-06-01,4,1,1252.06,9571.37,4,5,17,0.3987,1
MET012680,CUST02602,20220701,2022-07-01,2,4,480.22,2593.4,1,5,27,0.6781,1
MET012681,CUST01904,20221001,2022-10-01,6,1,961.01,7511.05,6,0,21,0.3072,0
MET012682,CUST04219,20220601,2022-06-01,6,1,1371.52,10257.19,10,4,26,0.7693,0
MET012683,CUST04058,20240101,2024-01-01,3,0,238.64,7148.87,8,4,12,0.9267,0
MET012684,CUST04747,20220701,2022-07-01,6,2,951.02,10343.11,4,5,19,0.6187,1
MET012685,CUST04650,20231201,2023-12-01,2,1,257.28,6118.87,8,3,5,0.7196,0
MET012686,CUST02558,20220601,2022-06-01,3,0,652.23,19914.92,8,0,10,0.9012,1
MET012687,CUST00905,20231001,2023-10-01,4,3,442.18,7133.96,6,5,9,0.6566,0
MET012688,CUST03030,20240201,2024-02-01,5,4,634.97,7610.65,6,5,11,0.3803,0
MET012689,CUST03659,20221101,2022-11-01,1,2,183.08,3787.98,3,0,6,0.9489,0
MET012690,CUST04887,20220501,2022-05-01,4,5,3723.6,44718.84,7,4,23,0.1105,0
MET012691,CUST04632,20221101,2022-11-01,5,0,331.42,16156.91,5,3,20,0.2919,0
MET012692,CUST04692,20240301,2024-03-01,1,2,389.79,4467.15,1,5,22,0.8281,0
MET012693,CUST02795,20220701,2022-07-01,3,5,1370.4,19653.64,4,0,13,0.2682,0
MET012694,CUST02695,20231001,2023-10-01,1,1,2411.45,44999.99,1,3,22,0.6353,1
MET012695,CUST04060,20220301,2022-03-01,2,5,368.74,5971.23,1,2,8,0.9326,1
MET012696,CUST03121,20240301,2024-03-01,2,1,199.36,6174.95,7,2,25,0.9112,1
MET012697,CUST01323,20231001,2023-10-01,4,4,665.01,21596.34,4,4,20,0.1179,1
MET012698,CUST02658,20231201,2023-12-01,6,2,1181.45,4993.65,9,3,2,0.9238,1
MET012699,CUST02413,20240101,2024-01-01,4,5,282.75,6677.13,1,1,17,0.9358,0
MET012700,CUST01135,20230201,2023-02-01,1,3,240.0,2106.95,5,0,27,0.7872,1
MET012701,CUST00636,20231101,2023-11-01,3,1,298.04,2638.76,3,5,11,0.9789,0
MET012702,CUST03139,20230201,2023-02-01,2,0,612.3,14651.39,5,2,0,0.2793,0
MET012703,CUST02402,20230501,2023-05-01,2,4,1118.25,20170.62,9,0,14,0.722,0
MET012704,CUST04111,20231101,2023-11-01,5,3,1696.68,36156.26,2,3,0,0.0506,0
MET012705,CUST03914,20231001,2023-10-01,2,3,192.26,3232.79,1,1,26,0.1946,0
MET012706,CUST03767,20240101,2024-01-01,5,5,1476.18,15107.84,1,1,5,0.2976,1
MET012707,CUST03115,20230501,2023-05-01,2,4,188.96,5192.05,1,4,24,0.1938,1
MET012708,CUST02552,20240201,2024-02-01,6,4,269.71,3270.33,3,1,22,0.8213,0
MET012709,CUST01450,20220301,2022-03-01,2,1,947.84,19363.32,1,3,28,0.0436,0
MET012710,CUST02387,20220701,2022-07-01,2,5,228.75,2554.1,4,1,8,0.3991,1
MET012711,CUST04731,20220301,2022-03-01,3,4,376.38,4947.93,9,1,15,0.6233,0
MET012712,CUST00610,20220901,2022-09-01,3,3,406.54,5846.33,7,4,3,0.7825,1
MET012713,CUST03116,20240301,2024-03-01,1,1,296.78,6599.33,10,5,0,0.9131,0
MET012714,CUST03105,20220901,2022-09-01,4,1,949.63,16398.12,7,0,13,0.7244,0
MET012715,CUST02834,20230301,2023-03-01,1,3,1359.67,41181.72,5,2,26,0.6783,0
MET012716,CUST03432,20220601,2022-06-01,4,5,1282.63,17637.99,1,2,17,0.2044,0
MET012717,CUST02957,20240301,2024-03-01,6,2,800.85,18886.51,4,4,28,0.2776,0
MET012718,CUST04215,20230901,2023-09-01,1,0,203.77,2768.23,10,3,4,0.1077,0
MET012719,CUST03259,20220401,2022-04-01,5,1,842.31,12389.25,2,3,21,0.8142,1
MET012720,CUST02026,20240101,2024-01-01,1,5,163.05,2094.53,8,5,19,0.4418,0
MET012721,CUST00170,20230101,2023-01-01,5,3,831.61,18120.7,2,0,21,0.5518,0
MET012722,CUST04486,20220701,2022-07-01,1,4,763.94,11587.26,10,2,4,0.4209,1
MET012723,CUST01501,20220501,2022-05-01,2,5,490.49,3537.56,6,4,7,0.2563,1
MET012724,CUST00845,20231001,2023-10-01,6,5,1958.19,38051.88,8,2,0,0.1534,1
MET012725,CUST03201,20221201,2022-12-01,6,0,194.4,6489.25,8,3,15,0.244,0
MET012726,CUST04552,20220601,2022-06-01,3,3,2771.12,31357.66,5,5,10,0.279,0
MET012727,CUST02056,20230101,2023-01-01,4,4,256.29,3687.28,3,5,24,0.6928,1
MET012728,CUST02610,20220501,2022-05-01,6,2,123.85,2955.27,6,2,22,0.1349,0
MET012729,CUST01906,20221001,2022-10-01,6,4,184.1,5559.07,9,1,28,0.7308,0
MET012730,CUST03522,20231101,2023-11-01,6,3,138.49,4495.96,8,4,13,0.7918,0
MET012731,CUST03121,20240501,2024-05-01,5,1,149.77,5316.93,9,1,22,0.1277,1
MET012732,CUST01585,20220901,2022-09-01,1,2,925.27,7789.93,9,0,3,0.1465,0
MET012733,CUST02905,20230901,2023-09-01,4,0,363.66,2918.52,9,5,13,0.7336,0
MET012734,CUST03132,20221001,2022-10-01,2,5,847.42,13250.89,8,4,15,0.8998,0
MET012735,CUST03281,20231101,2023-11-01,1,1,404.22,5608.28,9,3,4,0.4698,1
MET012736,CUST01866,20220201,2022-02-01,6,3,206.05,3848.92,5,4,26,0.7831,0
MET012737,CUST03943,20221201,2022-12-01,6,2,2696.93,27865.41,6,4,25,0.5109,0
MET012738,CUST04409,20221101,2022-11-01,5,1,260.71,1600.92,1,3,2,0.5588,1
MET012739,CUST03886,20240601,2024-06-01,6,0,1205.13,20034.96,5,3,2,0.5139,0
MET012740,CUST03154,20220201,2022-02-01,6,1,2415.08,46381.04,10,1,21,0.0544,0
MET012741,CUST00629,20220501,2022-05-01,5,0,1032.63,6332.06,1,0,8,0.857,1
MET012742,CUST01311,20221101,2022-11-01,2,5,230.86,2637.74,2,4,24,0.6772,1
MET012743,CUST02791,20220301,2022-03-01,3,2,455.85,11634.58,6,2,3,0.9588,1
MET012744,CUST03590,20230101,2023-01-01,2,1,946.03,16455.99,3,0,1,0.1254,0
MET012745,CUST03835,20220501,2022-05-01,1,3,2975.74,22716.39,1,1,4,0.7671,1
MET012746,CUST03991,20230901,2023-09-01,3,0,198.91,4185.46,4,3,0,0.5024,0
MET012747,CUST02277,20221001,2022-10-01,1,1,390.88,4448.91,7,5,18,0.2152,0
MET012748,CUST01763,20230901,2023-09-01,5,1,394.39,2683.0,9,2,1,0.9221,1
MET012749,CUST01319,20221001,2022-10-01,4,5,1204.39,18723.79,1,4,9,0.2596,1
MET012750,CUST04101,20230401,2023-04-01,2,2,411.85,14323.44,9,2,10,0.7351,0
MET012751,CUST01962,20220601,2022-06-01,4,3,133.99,2421.06,10,2,23,0.0732,1
MET012752,CUST02752,20220401,2022-04-01,5,3,581.97,21093.65,1,5,24,0.4987,0
MET012753,CUST00192,20230401,2023-04-01,1,2,1397.53,5150.32,2,2,13,0.5698,0
MET012754,CUST00323,20231201,2023-12-01,3,4,312.73,4483.9,4,0,5,0.7067,0
MET012755,CUST00800,20220701,2022-07-01,6,5,453.09,6112.79,5,3,26,0.1301,1
MET012756,CUST00067,20230101,2023-01-01,2,0,448.66,3757.21,4,2,2,0.9917,1
MET012757,CUST03113,20221001,2022-10-01,3,0,2376.35,24597.48,2,5,9,0.947,0
MET012758,CUST00687,20230801,2023-08-01,5,0,1051.95,11411.47,9,4,20,0.9477,1
MET012759,CUST02743,20230301,2023-03-01,2,1,1237.26,6442.26,6,4,1,0.6955,0
MET012760,CUST04690,20231201,2023-12-01,6,4,1207.86,12498.56,9,5,18,0.9072,1
MET012761,CUST04695,20230101,2023-01-01,5,2,148.08,7015.66,3,1,1,0.9875,1
MET012762,CUST03162,20220701,2022-07-01,1,5,468.35,2012.7,3,5,17,0.2202,1
MET012763,CUST00085,20220301,2022-03-01,1,0,269.45,6488.1,5,2,1,0.3962,0
MET012764,CUST03232,20220901,2022-09-01,1,1,427.45,2158.84,9,1,20,0.6627,0
MET012765,CUST01281,20221101,2022-11-01,5,3,435.69,9859.41,2,1,24,0.2781,0
MET012766,CUST04855,20240501,2024-05-01,2,4,2128.2,20434.73,1,5,1,0.5829,0
MET012767,CUST00284,20230301,2023-03-01,4,2,1371.34,13331.91,8,1,7,0.9451,1
MET012768,CUST02748,20221201,2022-12-01,5,0,615.92,20000.88,6,5,15,0.9595,0
MET012769,CUST04958,20230701,2023-07-01,4,2,1468.39,11618.25,5,2,21,0.4559,1
MET012770,CUST02146,20220201,2022-02-01,5,5,910.01,10502.71,9,0,10,0.5153,0
MET012771,CUST03541,20240501,2024-05-01,1,4,300.27,11872.19,9,0,27,0.2215,0
MET012772,CUST00460,20230401,2023-04-01,1,4,3352.95,52056.7,4,4,18,0.1966,0
MET012773,CUST00201,20230501,2023-05-01,6,4,499.15,3249.45,7,0,2,0.6645,0
MET012774,CUST01525,20220701,2022-07-01,2,5,210.11,4041.62,9,0,15,0.2577,0
MET012775,CUST01909,20220801,2022-08-01,5,0,3046.4,25372.9,10,2,9,0.6085,0
MET012776,CUST03053,20230601,2023-06-01,3,2,1890.58,26052.82,1,3,6,0.5491,1
MET012777,CUST00739,20220601,2022-06-01,1,2,305.95,2288.1,2,5,5,0.8935,0
MET012778,CUST04155,20220601,2022-06-01,2,1,161.21,5055.11,3,4,15,0.1627,1
MET012779,CUST01492,20240301,2024-03-01,1,2,283.64,2255.58,10,4,14,0.2433,0
MET012780,CUST02777,20230301,2023-03-01,4,0,221.52,5164.14,8,1,21,0.2553,1
MET012781,CUST01887,20230201,2023-02-01,2,0,336.5,6378.33,4,5,4,0.5891,0
MET012782,CUST04857,20220101,2022-01-01,1,0,305.36,6986.07,2,2,4,0.225,0
MET012783,CUST04128,20221201,2022-12-01,6,1,595.54,13226.4,8,0,30,0.2804,0
MET012784,CUST03262,20240101,2024-01-01,1,1,486.42,3863.56,6,4,5,0.1443,0
MET012785,CUST02204,20220401,2022-04-01,3,3,450.61,5408.92,8,0,1,0.0155,0
MET012786,CUST04989,20220301,2022-03-01,4,3,169.97,5177.11,7,0,21,0.8564,0
MET012787,CUST03093,20240201,2024-02-01,2,0,360.24,7891.85,9,2,21,0.5545,0
MET012788,CUST02460,20230601,2023-06-01,1,0,382.01,4321.57,2,4,11,0.8393,0
MET012789,CUST03490,20220801,2022-08-01,3,1,196.53,6187.17,6,0,11,0.9184,0
MET012790,CUST01835,20240301,2024-03-01,5,1,1994.17,17957.35,6,2,4,0.0837,0
MET012791,CUST03094,20240601,2024-06-01,5,4,1168.21,17469.97,10,3,12,0.8876,0
MET012792,CUST01551,20220901,2022-09-01,5,4,233.11,2438.8,10,4,7,0.7624,1
MET012793,CUST03355,20221101,2022-11-01,5,1,305.96,4454.14,10,0,19,0.2148,0
MET012794,CUST04799,20220601,2022-06-01,6,2,256.62,2054.05,8,3,26,0.9078,1
MET012795,CUST00547,20240301,2024-03-01,4,2,195.12,5765.83,2,3,26,0.0578,1
MET012796,CUST02236,20220101,2022-01-01,1,1,223.89,5895.57,2,3,22,0.8008,0
MET012797,CUST02990,20240401,2024-04-01,4,2,853.62,15795.15,5,0,30,0.3165,1
MET012798,CUST02951,20220501,2022-05-01,1,0,1797.05,41885.43,4,3,18,0.5963,0
MET012799,CUST03039,20240201,2024-02-01,4,4,338.23,4835.95,3,5,6,0.1265,0
MET012800,CUST02416,20220601,2022-06-01,2,1,1041.96,15523.87,9,4,17,0.3168,0
MET012801,CUST01291,20220601,2022-06-01,3,4,418.78,5826.21,4,0,11,0.7286,1
MET012802,CUST03686,20231001,2023-10-01,6,5,1219.05,16231.97,7,0,30,0.3026,1
MET012803,CUST01876,20240601,2024-06-01,2,4,291.95,5243.24,5,1,5,0.3064,1
MET012804,CUST04335,20230501,2023-05-01,4,5,129.27,6964.13,2,5,12,0.8745,1
MET012805,CUST00647,20240401,2024-04-01,2,4,129.37,6421.79,3,0,14,0.7799,1
MET012806,CUST00558,20220501,2022-05-01,5,3,1257.77,5745.89,8,4,23,0.393,0
MET012807,CUST01432,20220101,2022-01-01,1,3,3040.27,21717.81,10,4,21,0.3477,0
MET012808,CUST02634,20221201,2022-12-01,3,0,1231.73,50122.5,6,5,21,0.0922,1
MET012809,CUST00808,20220501,2022-05-01,6,0,3383.14,33293.3,7,5,24,0.7533,0
MET012810,CUST02457,20221201,2022-12-01,6,5,1240.43,7937.46,2,1,7,0.0026,0
MET012811,CUST00283,20220301,2022-03-01,6,4,340.8,2599.44,7,4,25,0.658,0
MET012812,CUST01267,20240401,2024-04-01,6,3,3483.67,48794.67,1,2,5,0.7506,1
MET012813,CUST01326,20230801,2023-08-01,1,1,353.77,2026.41,6,3,18,0.6103,0
MET012814,CUST01902,20221201,2022-12-01,2,3,293.43,4733.08,3,3,27,0.9337,0
MET012815,CUST00551,20231001,2023-10-01,3,1,358.44,6374.44,4,1,14,0.9401,0
MET012816,CUST00098,20220701,2022-07-01,4,2,279.59,5342.49,8,4,22,0.1403,1
MET012817,CUST00900,20230801,2023-08-01,2,5,362.59,20966.42,3,4,16,0.7075,0
MET012818,CUST00605,20230801,2023-08-01,1,2,385.66,2088.27,10,0,6,0.0836,0
MET012819,CUST01621,20231201,2023-12-01,3,2,233.29,1660.62,8,1,9,0.2628,0
MET012820,CUST00512,20230101,2023-01-01,5,5,3593.59,50023.85,3,2,1,0.9184,1
MET012821,CUST03458,20240601,2024-06-01,5,3,162.65,4677.79,1,3,11,0.4897,1
MET012822,CUST04839,20220401,2022-04-01,5,3,1008.7,17902.0,1,1,10,0.8726,1
MET012823,CUST03727,20230801,2023-08-01,4,5,191.05,4715.37,2,2,12,0.0018,0
MET012824,CUST03661,20230801,2023-08-01,6,1,349.21,3399.37,8,3,18,0.8621,1
MET012825,CUST04931,20220301,2022-03-01,5,0,606.48,5113.37,10,3,0,0.8592,1
MET012826,CUST00532,20220401,2022-04-01,1,0,238.6,3580.59,2,1,26,0.4155,1
MET012827,CUST01773,20220301,2022-03-01,2,1,1452.02,7252.67,3,0,12,0.7031,0
MET012828,CUST04086,20230601,2023-06-01,1,1,387.04,2283.1,10,1,12,0.9274,0
MET012829,CUST01959,20221101,2022-11-01,3,3,1021.54,15991.97,4,5,1,0.3497,0
MET012830,CUST04933,20221101,2022-11-01,5,2,100.95,4956.52,1,5,2,0.7577,0
MET012831,CUST01340,20231101,2023-11-01,5,2,415.89,6810.59,10,3,15,0.9703,0
MET012832,CUST04772,20220301,2022-03-01,1,4,246.93,3612.51,2,4,14,0.0854,1
MET012833,CUST01658,20220701,2022-07-01,1,5,143.23,4917.24,10,2,13,0.3103,0
MET012834,CUST01099,20220401,2022-04-01,6,1,356.19,3391.37,7,4,3,0.2733,0
MET012835,CUST04608,20240401,2024-04-01,4,5,248.24,7180.82,1,5,8,0.9317,0
MET012836,CUST00417,20230701,2023-07-01,4,1,288.75,5739.2,5,0,20,0.7055,1
MET012837,CUST03050,20230501,2023-05-01,5,5,322.67,2866.48,1,0,21,0.3358,0
MET012838,CUST04721,20220701,2022-07-01,1,4,1231.75,11654.13,6,5,28,0.7075,1
MET012839,CUST03285,20240101,2024-01-01,6,0,1070.17,9796.41,8,0,24,0.2307,1
MET012840,CUST01141,20230901,2023-09-01,4,3,356.14,3299.82,7,1,6,0.9253,0
MET012841,CUST04411,20230101,2023-01-01,1,3,379.43,2751.34,8,1,13,0.7468,0
MET012842,CUST02335,20220801,2022-08-01,4,4,288.94,5364.75,4,0,7,0.0558,0
MET012843,CUST02359,20240201,2024-02-01,5,2,264.15,5076.21,3,2,20,0.0258,0
MET012844,CUST03086,20220801,2022-08-01,4,4,1128.25,18824.17,6,5,0,0.3789,0
MET012845,CUST00656,20240501,2024-05-01,6,5,323.99,3837.34,1,4,29,0.6288,0
MET012846,CUST02025,20220801,2022-08-01,2,1,1351.02,7618.1,10,0,27,0.3963,0
MET012847,CUST02296,20231001,2023-10-01,5,2,1193.78,53972.74,7,4,10,0.5709,0
MET012848,CUST04201,20230401,2023-04-01,4,2,2725.23,45208.95,10,2,19,0.9479,1
MET012849,CUST02109,20220701,2022-07-01,3,1,3323.2,47212.07,10,5,27,0.6789,0
MET012850,CUST01331,20240301,2024-03-01,4,0,317.82,3079.39,10,2,27,0.8592,0
MET012851,CUST03714,20220101,2022-01-01,5,5,105.69,1910.8,10,1,25,0.7982,0
MET012852,CUST02633,20221201,2022-12-01,3,1,416.99,5378.56,1,1,2,0.5145,0
MET012853,CUST01158,20230201,2023-02-01,3,1,1292.28,18849.1,1,0,1,0.1528,1
MET012854,CUST04348,20230601,2023-06-01,4,3,813.56,20915.1,3,3,26,0.3664,0
MET012855,CUST00747,20240201,2024-02-01,3,5,830.25,6604.44,3,5,29,0.18,0
MET012856,CUST02645,20220101,2022-01-01,2,3,482.82,5039.28,6,3,13,0.3888,0
MET012857,CUST02083,20230701,2023-07-01,2,0,392.64,3853.71,2,2,20,0.4274,0
MET012858,CUST00882,20230301,2023-03-01,2,2,335.72,17462.09,1,2,4,0.7197,1
MET012859,CUST04872,20240201,2024-02-01,5,2,628.47,18865.32,7,2,14,0.6687,0
MET012860,CUST03032,20231101,2023-11-01,4,5,1229.33,9217.74,8,2,7,0.3585,1
MET012861,CUST04235,20220901,2022-09-01,1,5,1202.27,12468.15,2,2,29,0.6716,1
MET012862,CUST01354,20220701,2022-07-01,2,0,1450.02,19864.29,7,2,20,0.7409,0
MET012863,CUST01642,20220201,2022-02-01,6,0,489.03,17820.64,7,2,16,0.3801,1
MET012864,CUST03377,20230201,2023-02-01,1,5,106.06,6122.84,4,2,0,0.9615,1
MET012865,CUST03095,20221101,2022-11-01,3,1,1006.27,19361.51,2,4,12,0.6222,0
MET012866,CUST01232,20240301,2024-03-01,1,5,1968.28,46375.3,6,5,6,0.8236,0
MET012867,CUST04039,20230201,2023-02-01,1,0,1018.98,6444.78,1,5,21,0.3971,1
MET012868,CUST03371,20240301,2024-03-01,5,2,138.03,5890.77,2,5,2,0.4062,0
MET012869,CUST04502,20221201,2022-12-01,2,1,380.66,20942.21,1,5,25,0.9082,1
MET012870,CUST04687,20230701,2023-07-01,5,4,279.31,5189.04,1,1,5,0.025,0
MET012871,CUST03076,20220501,2022-05-01,1,4,498.48,6397.72,2,2,15,0.2116,0
MET012872,CUST02110,20230901,2023-09-01,4,3,442.45,3089.01,1,2,26,0.5146,0
MET012873,CUST03869,20240601,2024-06-01,5,2,1062.56,8429.43,2,4,29,0.054,1
MET012874,CUST00089,20220101,2022-01-01,4,5,1073.06,7273.74,10,4,28,0.3847,1
MET012875,CUST00813,20220101,2022-01-01,2,4,673.09,14905.23,3,3,4,0.8155,0
MET012876,CUST01680,20220101,2022-01-01,3,4,1467.14,15163.43,4,1,23,0.2152,1
MET012877,CUST00560,20220801,2022-08-01,5,5,1282.91,16649.41,4,5,23,0.4242,0
MET012878,CUST03977,20230801,2023-08-01,3,5,101.86,2400.97,7,4,16,0.4404,0
MET012879,CUST04187,20221201,2022-12-01,5,5,1172.96,15602.36,7,1,8,0.8661,0
MET012880,CUST00767,20220601,2022-06-01,5,0,398.83,3668.99,3,4,6,0.477,1
MET012881,CUST02382,20240601,2024-06-01,2,3,278.02,2243.91,8,5,8,0.5957,1
MET012882,CUST03947,20220601,2022-06-01,5,2,809.45,20912.15,5,3,0,0.4372,0
MET012883,CUST04540,20230401,2023-04-01,2,3,1077.48,21240.05,4,5,11,0.2791,0
MET012884,CUST00666,20220701,2022-07-01,6,0,1040.5,9272.16,6,0,18,0.6633,0
MET012885,CUST00845,20220301,2022-03-01,4,2,951.61,21855.04,2,2,16,0.8266,0
MET012886,CUST01316,20231201,2023-12-01,2,4,2273.0,50908.96,8,5,20,0.1372,1
MET012887,CUST01982,20230901,2023-09-01,2,2,475.74,20220.69,4,2,24,0.6242,1
